transaction_id,customer_id,amount,category,transaction_date
598,79,118.59684046859086,Groceries,2024-12-06
599,59,104.21523107071084,Groceries,2024-06-01
600,191,102.3242645279886,electronics,2025-01-07
601,197,103.29072664896337,Travel,2024-07-21
602,235,32.14876812185954,Travel,2024-08-11
603,57,37.58792412470643,groceries,2024-03-13
604,252,40.142630927664726,Groceries,2024-05-01
605,112,90.44107025472243,Dining,2024-05-07
606,18,50.76439295865265,dining ,2024-11-12
607,11,81.26617989875997,Dining,2024-04-06
608,27,36.801525154892055,groceries,2024-03-12
609,21,47.07757504723091,Travel,2024-05-26
610,195,71.86589367462079,groceries,2024-03-06
611,48,97.46792225109573,dining ,2024-08-30
612,159,97.11197342760947,  Electronics,2025-01-06
613,55,9.001930046993964,Dining,2024-05-06
614,225,52.332136591176805,dining ,2024-10-02
615,251,89.66887185036988,Groceries,2024-11-26
616,251,108.81806874873692,dining ,2024-07-17
617,73,92.35428518442717,Groceries,2024-11-24
618,132,100.2670226101661,Groceries,2024-02-02
619,247,63.34072403245291,dining ,2024-01-06
620,243,270.9038820440927,Dining,2024-01-18
621,2,45.358121405723786,electronics,2024-04-11
622,200,92.03236436725577,Travel,2024-04-11
623,18,193.7805987876181,  Electronics,2024-02-29
624,190,36.89359805451308,electronics,2024-04-29
625,19,72.50389947399594,Dining,2024-03-31
626,174,72.02415959937325,Dining,2024-03-02
627,279,132.0367546481365,Travel,2024-01-12
628,122,21.232059661455885,Dining,2024-04-21
629,245,168.2478244423929,groceries,2024-07-13
630,89,129.87519746916684,dining ,2024-06-09
631,5,85.60919507017573,electronics,2024-04-05
632,155,42.27309679359249,electronics,2024-01-12
633,279,34.96222623420199,Travel,2024-04-14
634,216,44.186375058135674,groceries,2024-04-04
635,68,18.3446804956741,Travel,2024-06-22
636,78,,Travel,2024-01-01
637,80,123.12008151247709,  Electronics,2024-09-05
638,170,54.17605478279167,groceries,2024-07-18
639,175,25.20760142102976,Dining,2024-02-07
640,178,166.2838443486889,electronics,2025-01-06
641,62,20.164818016460394,Travel,2024-09-29
642,220,28.77000366104457,groceries,2024-06-02
643,292,,  Electronics,2024-06-24
644,61,21.305391751069767,groceries,2024-03-03
645,110,203.6740054687772,  Electronics,2024-06-02
646,138,178.4044194147509,dining ,2024-10-13
647,171,66.29143013394321,Travel,2024-12-08
648,267,84.74085499870066,groceries,2024-03-18
649,172,1.7365265750314869,groceries,2024-08-06
650,290,,groceries,2024-01-14
651,85,15.332403260384194,dining ,2024-01-02
652,197,103.399095896048,  Electronics,2024-11-01
653,220,115.79561420905357,  Electronics,2024-10-23
654,251,141.59714110057712,dining ,2024-04-06
655,297,55.538982474559305,Travel,2025-01-07
656,142,47.57893972800984,electronics,2024-01-16
657,179,27.55494913124814,Dining,2024-10-19
658,223,4.695294294617549,groceries,2024-06-30
659,26,33.33262809586913,dining ,2024-05-29
660,218,139.45892555002092,Dining,2024-02-06
661,242,64.68765569999354,groceries,2024-05-28
662,168,142.71959630501317,groceries,2024-04-21
663,200,38.42877741541444,Groceries,2024-07-04
664,240,90.93979093358334,  Electronics,2024-06-05
665,147,51.580780718680856,  Electronics,2024-12-26
666,21,148.75554278929567,Dining,not_a_date
667,196,58.145120578151975,Travel,2024-05-13
668,184,30.93480624663226,  Electronics,2024-03-13
669,79,173.8175221996516,groceries,2024-02-25
670,129,-79.46456268255045,Dining,2024-03-25
671,91,40.441190102220936,Travel,2024-04-03
672,38,47.901192505060656,Groceries,2024-03-06
673,155,63.66732393368836,electronics,2024-10-25
674,126,45.91462940071003,Travel,2024-11-05
675,21,150.10329634624276,Travel,2024-10-13
676,86,33.06385285663307,Groceries,2024-06-28
677,176,118.98550329537876,Groceries,2024-02-03
678,18,74.68657124299138,dining ,2024-01-09
679,55,80.77861131978469,  Electronics,2024-12-14
680,82,107.59139642092694,Groceries,2024-04-22
681,76,49.760735929226996,electronics,2024-04-22
682,299,59.10434301290388,  Electronics,2024-12-06
683,270,156.8909890983847,groceries,2024-10-09
684,101,6.19855844212164,dining ,2024-05-22
685,176,95.83015569757193,Dining,2024-10-28
686,133,88.08610150683882,electronics,2024-09-14
687,73,103.66175512691413,electronics,2024-02-04
688,48,13.891596053833497,Travel,2024-03-18
689,210,27.248737495298677,  Electronics,not_a_date
690,213,65.50678715097666,Dining,2025-01-27
691,298,20.494451792728125,  Electronics,2024-03-10
692,106,96.00984878559572,Groceries,2024-07-22
693,269,41.314835657793566,dining ,2024-11-08
694,276,94.74489884223487,Dining,2024-07-05
695,239,62.52775466242076,groceries,2024-12-10
696,244,97.92589993703112,Groceries,2024-07-03
697,100,75.51327257893753,dining ,2024-11-26
698,180,93.49653057921059,groceries,2025-01-18
699,175,117.02029621440448,Dining,2024-08-18
700,125,224.27910246113532,Travel,2024-07-16
701,175,55.62164512774946,groceries,2024-06-23
702,134,67.64099493733784,electronics,2024-10-29
703,27,44.062625956347915,groceries,2024-03-08
704,130,233.22652799454343,Travel,2024-02-10
705,208,45.63694250313132,Dining,2024-03-06
706,252,27.114724171279537,groceries,2024-12-19
707,156,59.78634611157524,  Electronics,2024-08-21
708,6,13.599608772225256,electronics,2024-05-01
709,157,60.674075796158704,electronics,2024-07-09
710,114,122.13547098229708,  Electronics,2024-02-05
711,221,79.38835067577108,dining ,2024-03-08
712,201,28.958062627665726,  Electronics,2024-02-06
713,24,55.60966665661252,electronics,2025-01-24
714,282,103.06287723124962,Dining,2024-03-20
715,64,35.99674095369651,dining ,2025-01-26
716,159,,electronics,2024-10-09
717,296,35.2832989296629,groceries,2025-01-10
718,27,95.1793796486922,electronics,2024-12-07
719,90,42.76949512665401,Travel,2025-01-15
720,239,35.37709736566149,dining ,not_a_date
721,77,44.43562728407261,Groceries,2024-07-18
722,191,200.5158111435655,dining ,2024-01-12
723,22,3.602025793216426,groceries,2024-10-15
724,44,37.04747247304151,Dining,2024-02-16
725,94,76.71176101719736,groceries,2024-12-15
726,150,91.43382380841129,dining ,2025-01-18
727,168,170.07942083723333,dining ,2024-11-20
728,135,153.12253707483157,groceries,2024-07-07
729,12,96.06470551443519,Travel,2024-04-26
730,175,142.31606269408016,dining ,2025-01-19
731,87,48.21816328715062,Travel,2024-05-24
732,129,94.35178794441623,  Electronics,2025-01-04
733,77,35.06747785095181,electronics,2024-03-15
734,7,119.44908806946744,Travel,2024-12-24
735,47,37.90454002946204,Groceries,2024-04-15
736,108,64.65521650277941,Travel,2024-03-05
737,237,58.32563143186269,Travel,2024-09-02
738,246,17.280809340869567,Dining,2025-02-02
739,288,23.644617501216466,groceries,2024-05-23
740,86,34.83697496072879,dining ,2024-02-01
741,274,56.751349845969955,electronics,2024-07-26
742,126,24.434880720893858,Groceries,2024-06-01
743,132,138.72770639651827,groceries,2024-10-12
744,68,159.25906970361362,  Electronics,2025-01-24
745,20,87.11982140713106,dining ,2024-01-15
746,233,42.38411368027775,Dining,2024-11-18
747,105,50.695896212300376,Travel,2024-05-13
748,198,114.70880598454734,Groceries,2024-09-27
749,157,49.18718454009032,electronics,2024-08-31
750,137,138.26243993796692,dining ,2024-09-22
751,114,136.14818564414776,electronics,2024-12-25
752,36,80.38205701331427,Dining,2024-01-07
753,219,79.09801550155149,Groceries,2024-01-16
754,267,136.95576369518534,  Electronics,2024-11-07
755,223,135.8532008703964,Dining,2024-10-30
756,143,98.5984363475107,Travel,2024-04-09
757,269,51.1700451148091,electronics,2024-03-10
758,298,161.96910479410067,groceries,2024-02-18
759,141,75.44095380227932,electronics,2024-01-19
760,40,35.82120498489813,groceries,2024-07-11
761,72,24.971070673858158,Travel,2024-04-01
762,199,91.5078231314441,dining ,2024-10-20
763,273,47.01245730821639,Groceries,2024-10-29
764,137,92.43846876139281,Dining,2024-08-22
765,265,,Dining,2024-03-25
766,32,23.964799332663794,Groceries,2024-04-21
767,38,35.17854177726192,electronics,2024-07-08
768,141,,Travel,2024-10-26
769,64,34.914256770096316,Dining,2025-01-09
770,91,210.72166033692977,groceries,2024-04-06
771,198,155.69531530961544,  Electronics,2024-02-05
772,280,114.6453696986032,groceries,2024-04-10
773,246,183.96229942691772,Travel,2024-08-11
774,75,140.88941923448664,groceries,2024-07-07
775,288,52.08833827385295,  Electronics,2024-08-10
776,4,252.37469389929674,groceries,2024-11-23
777,7,25.343296439612057,  Electronics,2024-02-17
778,256,59.15503397911793,groceries,2024-06-10
779,57,81.42294578493923,Travel,2024-03-20
780,243,56.97367861801692,dining ,2024-03-14
781,127,13.669085610126302,Dining,2024-11-23
782,169,33.87846548552685,Travel,2024-02-06
783,165,55.53338364274153,electronics,2024-03-15
784,166,13.657785540093005,electronics,2024-01-15
785,233,189.1023864653119,Dining,2024-04-19
786,212,129.89070066085577,dining ,2024-01-08
787,167,43.01091765788303,  Electronics,2024-06-27
788,253,49.597151686200256,electronics,2025-01-19
789,156,65.88851226216839,dining ,2024-06-12
790,27,144.37486984687038,dining ,2024-10-27
791,72,18.361842278398207,electronics,2024-03-10
792,3,20.71702423463094,dining ,2024-04-18
793,195,106.57783209194699,electronics,2024-02-04
794,74,46.44344453249154,groceries,2024-10-08
795,175,56.15542523913519,Groceries,2024-08-09
796,21,200.63130288993045,Dining,2024-10-07
797,283,100.11507960868164,  Electronics,2024-12-22
798,247,141.97148238093547,Dining,2024-01-01
799,57,123.5207630868114,groceries,2024-01-16
800,169,41.19525108082313,Dining,2024-07-30
801,38,82.1756624985661,electronics,2024-08-24
802,208,50.9850976425455,dining ,2024-07-12
803,106,14.317620787548236,  Electronics,2024-01-26
804,171,116.77633788049457,dining ,2024-06-05
805,98,153.41436522862665,dining ,2024-11-04
806,159,210.5826518656554,groceries,2024-09-14
807,136,37.35360341162028,groceries,2025-01-25
808,114,81.10354563999691,dining ,2024-09-23
809,52,31.48099048783497,Groceries,2024-03-13
810,67,77.77802527534388,electronics,2024-08-27
811,212,68.25623961204413,Travel,2024-02-25
812,266,199.32991301022656,dining ,2024-02-21
813,246,20.579838882129685,dining ,2024-06-10
814,180,78.67586191041156,Groceries,2024-06-19
815,2,58.66050034583377,groceries,2024-03-13
816,238,59.176967399824896,Dining,2024-07-27
817,273,205.79596886673346,Travel,2024-05-01
818,93,182.5623035269392,electronics,2024-05-10
819,28,68.03685443885853,  Electronics,2024-09-08
820,67,64.45347343726988,Travel,2024-03-15
821,92,37.75868862435354,Groceries,2024-09-13
822,111,27.331961742442257,groceries,2024-11-21
823,146,39.06062155858544,electronics,2025-01-25
824,103,61.28426162897331,dining ,2024-09-29
825,127,149.00281671475906,Dining,2024-04-04
826,112,63.875503783033096,dining ,2024-04-30
827,65,210.06201215752182,Dining,2024-06-28
828,186,130.20270534390872,Travel,2024-06-13
829,219,19.07159214303856,Travel,2025-01-23
830,177,15.042602355740584,  Electronics,2024-09-10
831,251,90.39608584759867,dining ,not_a_date
832,46,35.16945689478891,Dining,2024-03-05
833,69,206.22113772726954,  Electronics,2024-09-05
834,49,48.886653217036894,Groceries,2024-11-02
835,50,46.74066531850386,Dining,2025-01-02
836,88,27.83087980948523,dining ,2025-01-04
837,156,81.02221316002078,electronics,2024-09-30
838,63,16.410839315397816,groceries,2024-03-09
839,45,96.70711745555613,electronics,2024-03-05
840,2,96.93704209966509,dining ,2024-03-15
841,281,91.79855666216011,Dining,2024-12-18
842,94,89.29434435696146,Dining,2024-04-07
843,255,102.38514642375692,Travel,2024-07-10
844,182,28.409071265341005,electronics,2024-09-30
845,250,186.38445575991884,Travel,2025-01-29
846,9,35.56912646533506,Travel,2024-03-19
847,124,115.96529416130765,dining ,2025-01-29
848,234,16.682969534487018,Groceries,2024-03-15
849,236,75.44550329611057,groceries,2024-01-03
850,61,27.91190042742679,electronics,2024-12-27
851,118,98.69110807039095,Groceries,2024-04-09
852,283,124.47471289777347,Travel,2024-03-14
853,137,94.89153345108441,Dining,2024-09-04
854,234,108.25899244045667,electronics,2024-06-29
855,32,14.297764757383558,Dining,2024-07-11
856,202,99.07105425190733,groceries,2024-09-08
857,12,82.08686685754338,groceries,2024-12-22
858,199,119.50486887419498,electronics,2024-02-12
859,201,-143.60351437090853,  Electronics,2024-06-07
860,54,30.814539636763353,groceries,2024-06-09
861,58,58.62564890708721,groceries,2024-03-18
862,74,120.4350406897008,groceries,2024-03-26
863,286,66.31740223116444,groceries,2024-04-26
864,280,41.623776562025235,Travel,2024-01-06
865,169,36.94810040134637,dining ,2024-09-16
866,269,116.7688196494259,Dining,2024-05-11
867,173,148.95989876236942,groceries,2024-08-25
868,179,18.394167731607407,Groceries,2024-09-07
869,268,44.82958750974711,Travel,2024-01-28
870,106,269.66458191893105,electronics,2024-07-18
871,89,135.75333393454878,dining ,2024-05-31
872,181,24.008672688180077,  Electronics,2024-04-29
873,4,75.85069595296622,dining ,2024-06-06
874,104,14.527610113117785,  Electronics,2024-11-09
875,66,31.475417008787613,groceries,2024-07-07
876,5,77.58903142602327,Dining,2024-02-19
877,137,102.3305060862229,dining ,2024-10-10
878,165,28.66487895444343,Groceries,2024-05-03
879,46,9.249580589768676,  Electronics,2024-04-25
880,171,5.388852404625885,groceries,2024-01-30
881,84,42.195639510312766,Dining,2024-01-12
882,48,22.635863754632606,dining ,2024-07-06
883,221,86.91376605372255,groceries,2024-01-17
884,136,38.6628267442329,dining ,2024-09-29
885,113,50.732269842865485,Groceries,2024-08-21
886,283,99.98314356897947,Dining,2024-08-06
887,103,182.75848465580725,  Electronics,2024-05-27
888,255,3.081264659557493,Dining,2024-11-14
889,70,60.173553465861545,electronics,2024-04-05
890,187,56.79712270692211,Groceries,2024-08-27
891,159,91.89214793904107,groceries,2024-05-08
892,51,55.32404259527519,  Electronics,2024-10-14
893,298,93.97043673075005,Travel,2024-09-14
894,290,59.65851499392766,Groceries,2024-02-18
895,51,14.568659694151648,  Electronics,2024-04-09
896,107,40.6777434048732,electronics,2025-02-02
897,253,17.72115609937225,  Electronics,2024-07-03
898,29,82.1672689229521,dining ,2024-07-19
899,232,35.940747819224285,Dining,2024-07-26
900,89,122.1462780626862,dining ,2024-02-24
901,180,38.807413313642556,groceries,2024-02-14
902,150,218.99838379357993,  Electronics,2025-01-13
903,163,38.00062624745907,electronics,2024-04-12
904,86,101.25827563262291,  Electronics,2024-11-15
905,156,85.75057192447412,Dining,2025-01-20
906,158,63.87360988661921,  Electronics,2024-06-05
907,31,22.648419893074795,Dining,2024-05-21
908,219,136.25705471452764,Groceries,2024-08-18
909,171,63.423038802398494,  Electronics,2024-05-28
910,143,77.12202368312835,  Electronics,2024-08-14
911,296,12.618338866494641,groceries,2024-06-01
912,75,155.80391787034048,dining ,2025-01-09
913,219,43.16341656134368,Groceries,2024-08-11
914,53,71.9397015627416,Groceries,2024-11-23
915,140,76.9604159984101,Groceries,2024-10-27
916,266,215.86217788623628,  Electronics,2024-02-27
917,133,59.6070565600092,electronics,2024-09-23
918,130,95.3292771196766,Dining,2024-03-04
919,261,64.74868142477317,Groceries,2025-01-21
920,94,16.90531948871727,dining ,2024-01-10
921,2,25.387308427859896,electronics,2024-11-19
922,13,129.90166317188817,electronics,2024-12-29
923,60,74.21687488136865,  Electronics,2024-12-15
924,167,160.24023044163457,Groceries,2024-08-09
925,287,117.21050484169822,Groceries,2024-09-07
926,287,98.9031037341473,Groceries,2024-04-13
927,196,98.69562164152369,Travel,2024-01-05
928,88,46.40659505411209,  Electronics,2024-02-28
929,248,78.44518127606676,Dining,2024-07-05
930,111,24.96204853815388,groceries,2024-06-18
931,160,7.44788805182217,groceries,2024-06-21
932,238,41.71035986264834,groceries,2024-01-04
933,13,71.87916226556278,Dining,2025-01-08
934,158,84.41149818252836,dining ,2024-02-15
935,161,41.73427580814115,  Electronics,2024-01-14
936,74,37.14525141860304,Dining,2024-03-31
937,189,103.1801030289988,  Electronics,2024-10-11
938,215,9.191154416082306,dining ,2024-09-05
939,27,71.419041681298,Dining,2024-01-04
940,281,57.19024498895408,Dining,2024-04-29
941,144,71.48745236870484,dining ,2024-09-07
942,210,138.5768852010278,dining ,2024-11-12
943,282,3.3878088628293335,Groceries,2024-07-07
944,252,15.280877292056763,  Electronics,2024-08-12
945,19,170.8748496394545,Groceries,2024-11-23
946,153,162.90644025053405,groceries,2024-08-03
947,14,42.627380409095615,  Electronics,2024-11-08
948,294,40.51769906805737,electronics,2024-02-10
949,31,71.39126860856851,Groceries,2024-04-01
950,34,58.29795147325984,Groceries,2024-03-23
951,204,73.13168019980833,  Electronics,2024-07-15
952,118,42.69969146209729,groceries,2025-01-14
953,267,131.80984489683522,  Electronics,2024-07-06
954,93,64.13234435709263,dining ,2024-06-15
955,47,213.90716862190655,groceries,2024-09-08
956,148,74.5225566425809,groceries,2024-02-12
957,253,29.939101253923685,electronics,2024-09-23
958,182,53.941671190889465,electronics,2024-07-04
959,67,71.42579005174588,groceries,2024-07-07
960,220,56.27199617711781,dining ,2024-07-26
961,161,36.85068393616077,groceries,2024-02-05
962,189,15.133556959095095,electronics,2024-05-26
963,229,192.00621284153988,Groceries,2025-01-28
964,217,74.57804265746189,dining ,2024-03-03
965,36,119.24978647854604,groceries,2024-12-20
966,24,224.47117361500904,electronics,2025-01-20
967,143,101.0032377575957,Dining,2024-08-24
968,121,142.15671671282624,electronics,2024-07-24
969,260,194.35453928873937,Groceries,2025-01-04
970,61,68.22977126595876,groceries,2024-08-08
971,107,83.01053032542454,electronics,2024-10-04
972,65,58.55284810327741,electronics,2024-12-19
973,239,22.67650093743623,  Electronics,2024-07-07
974,100,86.33651461575516,Groceries,2024-08-29
975,136,212.47230609980346,Travel,2025-01-22
976,231,25.761823043888334,dining ,2024-06-09
977,283,62.842951160108015,groceries,2024-07-15
978,42,92.8210487536851,Groceries,2024-02-21
979,120,76.52893963005458,groceries,2024-07-24
980,239,36.20495357748129,dining ,2024-07-25
981,246,13.515617596382368,Dining,2024-10-15
982,241,129.81882298178513,electronics,2024-04-08
983,23,47.94712506332729,groceries,2024-11-09
984,198,89.6939872426955,Dining,2024-03-15
985,102,81.01063203912652,Travel,2025-01-06
986,62,129.8970890699815,  Electronics,2024-03-03
987,44,39.78451423906941,Dining,2024-12-01
988,293,36.10645291738734,Travel,2024-06-25
989,121,227.6861164452134,groceries,2024-01-20
990,208,156.60870014175384,Travel,2024-08-29
991,122,136.21149532508508,electronics,2024-06-08
992,280,26.227606674928957,dining ,2024-08-07
993,72,93.96995053916831,Travel,2024-07-06
994,264,109.50796394520609,dining ,2024-09-18
995,126,57.690540867316955,groceries,2024-05-09
996,253,23.367221634594152,Travel,2024-08-19
997,204,86.36683674314617,Dining,2024-12-12
998,196,20.346304004968747,Groceries,2024-10-04
999,173,52.957210288712666,Dining,2024-03-01
1000,27,62.765092941368465,  Electronics,2024-07-25
1001,73,109.84080167732006,Travel,2024-03-10
1002,35,105.2209007597229,Groceries,2024-10-17
1003,213,272.5839903924164,dining ,2024-02-11
1004,46,25.689014515323233,Travel,2024-02-29
1005,212,43.371582015118435,electronics,2024-02-11
1006,1,31.084178693536497,groceries,2024-02-24
1007,127,195.46817258974943,Groceries,2024-05-24
1008,230,148.37119422751354,Dining,2024-06-01
1009,138,22.793722843530663,Travel,2024-01-01
1010,291,109.63963902155018,Groceries,2024-11-01
1011,52,184.1895997709918,Dining,2024-01-14
1012,121,171.96909942223982,electronics,2024-12-12
1013,250,26.982022019362017,dining ,2024-09-20
1014,199,101.3024098633831,  Electronics,2024-04-29
1015,107,65.90816737512495,  Electronics,2024-02-24
1016,125,136.849788252421,Dining,2024-09-03
1017,88,36.82148193015263,groceries,2024-09-07
1018,234,107.69663265198591,  Electronics,2024-04-30
1019,278,45.66805114932521,groceries,2024-12-05
1020,167,90.17432574786224,groceries,2024-10-18
1021,92,64.18774832823738,Dining,2024-06-11
1022,1,17.735004692099032,Groceries,2024-10-11
1023,60,182.4311055243491,dining ,2024-06-09
1024,257,110.50997511742226,Travel,2024-08-24
1025,115,18.495551769662907,groceries,2024-09-13
1026,286,31.006622604976236,Groceries,2024-11-16
1027,155,37.33912186555584,  Electronics,2024-11-12
1028,226,71.09563397096565,Dining,2024-12-30
1029,184,47.64419019300293,Groceries,2024-12-28
1030,215,118.14633407763591,groceries,2024-07-08
1031,120,22.187418741918922,Travel,2024-07-29
1032,146,92.41604749708203,dining ,2024-10-08
1033,205,215.98508188880427,groceries,2024-04-15
1034,116,33.16333222270055,Travel,2025-01-24
1035,7,151.05049940065206,electronics,2024-04-04
1036,74,102.61991211747691,  Electronics,2024-03-12
1037,278,68.03168371914538,Dining,2024-05-08
1038,53,51.88814809748149,  Electronics,2024-03-24
1039,138,98.29014983312916,Dining,2024-08-15
1040,146,32.69799399508758,  Electronics,2024-02-21
1041,135,65.83001295081061,electronics,2024-10-11
1042,196,61.84402748761511,  Electronics,2024-09-17
1043,134,99.49473532547471,groceries,2025-01-18
1044,252,118.05615083303165,dining ,2024-07-06
1045,83,106.12786517052928,Groceries,2024-12-21
1046,172,60.37647401446472,Travel,2024-07-19
1047,244,51.110078984202346,Groceries,2024-06-12
1048,292,80.9935366052091,Travel,2024-07-17
1049,136,74.04912830067259,Dining,2024-09-09
1050,242,30.099008576916248,Dining,2024-11-02
1051,29,34.20330373089489,Dining,2024-07-12
1052,173,,dining ,2024-06-09
1053,105,279.25387650561595,Dining,2024-10-11
1054,257,44.1773064025189,dining ,2024-07-29
1055,146,29.7685307027411,dining ,2024-03-15
1056,129,72.02936382711998,electronics,2024-07-24
1057,108,209.3544348646073,Dining,2024-10-07
1058,101,21.292320706954428,Groceries,2024-05-06
1059,31,46.906848662456724,Dining,2024-02-18
1060,144,77.36385427201688,Travel,2024-05-16
1061,266,54.53505413585344,dining ,2024-02-17
1062,159,25.303089568346245,electronics,2025-01-02
1063,46,155.4370761375984,  Electronics,2024-09-13
1064,257,68.71931058859828,Travel,2024-07-20
1065,218,69.7810407780709,Dining,2024-08-31
1066,12,49.62023605216593,Groceries,2024-05-13
1067,127,118.78769471380716,Travel,2024-11-15
1068,197,96.03574794025492,groceries,2024-05-12
1069,149,22.462228191228526,Travel,2024-11-04
1070,104,82.31327016134298,dining ,2024-11-24
1071,203,105.5972590488068,  Electronics,2024-06-29
1072,284,47.91900166031181,Dining,2024-01-10
1073,6,23.24193153119268,Travel,2024-04-30
1074,97,149.10559799774762,groceries,2024-06-07
1075,147,39.987153892153245,electronics,2024-12-17
1076,44,257.05661795947367,dining ,2024-04-16
1077,138,85.8826797995925,groceries,2024-04-12
1078,129,40.738003461682204,groceries,2024-03-06
1079,129,133.13839304292142,electronics,2024-08-13
1080,196,28.779501628113387,groceries,2024-09-14
1081,1,75.90389975271809,Travel,2024-02-07
1082,137,317.0552028212036,groceries,2025-01-17
1083,4,79.26722870037119,groceries,2024-12-03
1084,209,125.12405216177149,electronics,2024-09-19
1085,147,20.135427834208567,Travel,2024-05-02
1086,62,72.38179560962594,Dining,2024-01-31
1087,137,101.41746102693554,groceries,2024-10-29
1088,280,70.74590883217554,Travel,2024-08-10
1089,101,74.02278897455527,Travel,2024-12-20
1090,89,105.6878789971293,groceries,2024-09-24
1091,35,67.45149995879402,groceries,2024-09-04
1092,153,63.890457646361256,Travel,2024-10-30
1093,109,75.38406634528977,Dining,2024-11-02
1094,283,42.56642121126508,dining ,2024-08-25
1095,202,70.79020501887113,groceries,2024-03-27
1096,149,47.848656494772364,electronics,2024-03-23
1097,246,243.89296969909486,electronics,2024-02-03
1098,233,54.12806956799766,dining ,2024-07-04
1099,229,13.66050664209682,Travel,2024-03-05
1100,199,58.988139169211095,Travel,2024-08-06
1101,1,23.01290997582378,groceries,2024-08-24
1102,2,21.918816028561793,dining ,2024-11-05
1103,102,184.2544210009221,Groceries,2024-11-22
1104,180,132.22213432817242,groceries,2024-11-28
1105,147,64.63524763781784,Groceries,2024-02-22
1106,192,148.02466528962958,groceries,2025-01-11
1107,244,32.906655473657985,Dining,2024-12-30
1108,215,167.09479443694897,groceries,2024-07-22
1109,169,47.76871888866009,groceries,2024-12-02
1110,251,66.38655880204217,dining ,2024-05-08
1111,240,28.94128079804403,Groceries,2024-05-08
1112,287,44.07819376799302,dining ,2024-02-22
1113,207,107.09384366329596,Dining,2024-01-20
1114,213,16.56666850731646,groceries,2024-09-28
1115,22,63.140685260422075,electronics,2024-06-26
1116,268,44.5300884152222,groceries,2024-07-30
1117,294,48.800408932564245,Travel,2025-01-03
1118,297,91.28510061695472,groceries,2024-05-06
1119,167,95.87520454389038,electronics,2024-07-12
1120,90,38.281655068739994,Travel,2024-03-11
1121,181,5.652674184065458,Dining,2024-01-05
1122,237,62.45399399344323,groceries,2024-04-11
1123,78,54.84693908476714,Dining,2024-01-07
1124,38,,Groceries,2024-09-20
1125,271,52.544680860020485,dining ,2024-02-07
1126,226,,Groceries,2024-12-10
1127,299,105.67279682762805,Travel,2025-02-03
1128,290,7.806643812192146,dining ,2024-03-27
1129,103,55.38584288949953,Dining,2024-11-05
1130,116,200.21237391723554,  Electronics,2024-11-28
1131,147,100.69946589616802,Groceries,2024-09-12
1132,14,53.44252699827544,Travel,2024-03-10
1133,19,70.62668906950042,Groceries,2025-01-23
1134,245,75.1296591599716,Dining,2024-08-16
1135,229,36.60494017696536,dining ,2024-06-07
1136,35,41.22931717494686,groceries,2024-10-22
1137,193,144.6523698439456,groceries,2024-07-17
1138,196,110.35257359175006,Dining,2024-05-19
1139,70,74.11607164697583,Travel,2024-04-02
1140,284,90.09314070178932,dining ,2024-12-25
1141,249,50.723850147119975,groceries,2024-07-12
1142,62,117.36413892408618,dining ,2024-08-31
1143,164,226.1748762084643,electronics,2024-02-23
1144,164,123.64548015529942,electronics,2024-01-30
1145,278,35.674139869770805,Groceries,2024-10-28
1146,166,17.374735945684222,groceries,2024-10-06
1147,246,103.63192517128323,electronics,2024-05-04
1148,271,24.909919449632202,Dining,2025-01-30
1149,31,103.83004532607384,dining ,2024-07-04
1150,10,170.1407429287474,  Electronics,2024-12-05
1151,71,51.147374899190375,Groceries,2024-07-27
1152,27,62.673981865348416,Dining,2024-04-07
1153,254,102.06105145635205,Travel,2024-08-25
1154,284,43.24837564609564,  Electronics,2024-01-20
1155,10,40.074022905526945,  Electronics,2024-05-09
1156,221,67.11569152456312,Groceries,2024-01-21
1157,39,30.74598515105928,  Electronics,2024-02-12
1158,119,64.81804420982614,Travel,2024-03-23
1159,275,71.95210866130566,Groceries,2024-04-04
1160,78,43.20581287095074,Groceries,2024-09-13
1161,243,186.3124819563816,Travel,2024-08-15
1162,54,185.24217517255272,electronics,2024-08-24
1163,77,127.19402253540422,Dining,2024-10-04
1164,89,45.86609438525633,Groceries,2024-01-12
1165,102,74.62728091211667,Travel,2024-02-27
1166,222,5.5079382618967205,Dining,2024-05-02
1167,12,210.08771754529442,Travel,2024-01-04
1168,289,18.138909966415852,electronics,2024-04-24
1169,38,211.46708656811657,groceries,2024-05-10
1170,299,54.86193940652016,  Electronics,2024-01-27
1171,4,23.752200783864772,Dining,2024-04-09
1172,229,76.63168339812185,Travel,2024-11-26
1173,176,118.47446040544932,Dining,2024-12-21
1174,146,9.020036622089716,groceries,2024-01-09
1175,183,36.03068533127018,  Electronics,2024-10-17
1176,102,27.868204060589804,groceries,2025-01-28
1177,44,48.44394526566914,Dining,2024-10-17
1178,235,71.83734943434806,electronics,2024-06-10
1179,250,4.246437219316786,groceries,2024-11-05
1180,18,27.265964173290477,groceries,2024-08-02
1181,146,65.59475048368657,Groceries,2025-01-05
1182,166,65.98624761625884,dining ,2024-10-22
1183,180,7.442229876193968,Dining,2024-04-01
1184,174,-56.21875523549984,dining ,2024-08-28
1185,199,325.92813111043546,  Electronics,2024-07-10
1186,176,28.941387658106095,dining ,2024-08-19
1187,62,14.397970066210506,electronics,2024-02-12
1188,60,121.51510288013523,  Electronics,2024-03-06
1189,241,66.55093408974541,groceries,2024-05-04
